Timestamp (ms),X,Y,Z
92073727.0,-4.8,-8.64,29.75
92075708.0,-5.04,-5.59,29.01
92077688.0,-1.5,-6.69,24.87
92079668.0,-5.04,-4.98,29.62
92081648.0,-4.55,-5.71,28.04
92083628.0,-5.9,-8.27,31.94
92085609.0,-1.5,-5.35,30.72
92087589.0,-3.09,-8.15,29.01
92089569.0,-4.55,-8.27,28.28
92091549.0,-7.97,-5.59,33.04
92093529.0,-6.26,-4.13,27.79
92095510.0,-2.36,-6.2,27.31
92097490.0,-5.77,-9.37,27.67
92099470.0,-0.53,-8.27,27.06
92101450.0,-7.24,-4.61,26.45
92103431.0,-2.11,-8.03,28.04
92105411.0,-5.16,-8.27,29.75
92107391.0,-1.75,-6.93,30.48
92109371.0,-1.99,-3.64,29.62
92111351.0,-10.78,-8.03,26.33
92113332.0,-4.07,-9.49,28.65
92115312.0,-6.75,-4.25,26.82
92117292.0,-0.65,-5.59,31.33
92119272.0,-0.53,-10.96,32.92
92121252.0,-1.63,-5.71,31.33
92123233.0,-4.07,-6.32,24.5
92125213.0,-1.63,-1.81,26.82
92127193.0,-5.41,-8.27,28.4
92129173.0,-3.94,-8.15,30.84
92131153.0,-1.5,-6.44,29.5
92133134.0,-6.02,-6.2,26.7
92135114.0,-2.85,-7.54,26.09
92137094.0,-5.77,-6.93,33.65
92139074.0,-2.85,-4.25,29.87
92141054.0,-2.48,-4.25,28.4
92143035.0,-2.11,-4.74,25.72
92145015.0,-4.8,-8.15,28.77
92146995.0,-6.26,-4.0,26.94
92148975.0,-6.75,-1.69,25.84
92150956.0,-6.26,-7.3,25.11
92152936.0,-6.14,-6.81,32.19
92154916.0,-0.04,-5.35,31.58
92156896.0,-2.85,-8.52,29.75
92158876.0,-5.77,-10.59,31.7
92160857.0,-4.8,-7.18,25.72
92162837.0,-2.72,-9.98,33.65
92164817.0,-3.82,-6.08,29.99
92166797.0,-1.63,-6.2,24.62
92168777.0,-6.02,-4.13,26.09
92170758.0,-5.9,-8.27,30.97
92172738.0,-3.58,-4.61,26.82
92174718.0,-4.07,-5.96,30.48
92176698.0,-5.77,-5.71,28.77
92178678.0,-5.41,-7.3,28.28
92180659.0,-5.41,-8.27,31.94
92182639.0,-2.85,-4.74,26.82
92184619.0,-3.33,-3.52,29.87
92186599.0,-6.87,-6.57,28.28
92188579.0,-3.58,-5.22,32.06
92190560.0,-3.58,-7.66,31.21
92192540.0,-5.29,-8.76,31.45
92194520.0,-5.29,-7.54,33.65
92196500.0,-6.02,-7.54,28.28
92198481.0,-4.31,-6.2,25.35
92200461.0,-4.07,-7.3,24.5
92202441.0,-2.11,-7.79,30.72
92204421.0,-5.77,-6.32,25.6
92206401.0,-4.55,-5.35,29.99
92208382.0,-3.33,-7.3,34.5
92210362.0,-4.8,-5.1,28.28
92212342.0,-2.72,-8.03,25.35
92214322.0,-1.14,-4.61,25.72
92216302.0,-5.04,-10.23,24.74
92218283.0,-2.6,-7.3,22.67
92220263.0,-3.21,-5.35,27.67
92222243.0,-1.14,-8.15,30.48
92224223.0,-3.7,-6.32,33.04
92226203.0,-4.8,-7.3,23.89
92228184.0,-3.7,-5.59,25.35
92230164.0,-2.11,-6.57,29.75
92232144.0,-1.99,-6.44,28.53
92234124.0,-5.53,-8.03,24.74
92236104.0,1.42,-5.59,30.72
92238085.0,-2.11,-7.42,23.4
92240065.0,-4.8,-3.15,30.72
92242045.0,-0.41,-9.01,29.5
92244025.0,-4.8,-9.49,27.43
92246006.0,-1.99,-3.52,29.26
92247986.0,-2.72,-7.54,26.09
92249966.0,-1.02,-9.01,23.04
92251946.0,-6.38,-7.91,30.97
92253926.0,-5.29,-10.23,22.67
92255907.0,-3.33,-6.08,28.77
92257887.0,-0.77,-8.76,28.4
92259867.0,-4.55,-4.13,29.99
92261847.0,-0.89,-6.57,26.57
92263827.0,1.18,-8.27,29.38
92265808.0,-2.97,-10.47,29.14
92267788.0,-4.55,-6.44,30.11
92269768.0,-2.24,-7.3,30.23
92271748.0,-4.19,-7.3,28.28
92273728.0,-0.77,-9.13,25.96
92275709.0,-1.63,-3.27,34.02
92277689.0,-1.87,-4.74,25.11
92279669.0,-6.63,-5.71,25.6
92281649.0,-1.38,-9.62,28.28
92283629.0,-2.6,-6.44,27.79
92285610.0,-5.77,-8.03,29.01
92287590.0,-0.65,-6.57,26.94
92289570.0,0.2,-4.13,32.19
92291550.0,-1.38,-5.35,31.82
92293531.0,-3.7,-7.54,29.38
92295511.0,-0.89,-8.64,28.28
92297491.0,-6.26,-6.69,25.48
92299471.0,-1.75,-5.96,29.01
92301451.0,-8.58,-6.93,29.75
92303432.0,-6.63,-4.61,33.53
92305412.0,-4.92,-11.32,32.43
92307392.0,-8.46,-4.61,20.23
92309372.0,-0.89,-7.91,31.7
92311352.0,-5.65,-5.47,31.33
92313333.0,-3.33,-7.79,25.11
92315313.0,-2.85,-9.01,26.33
92317293.0,-8.21,-9.13,28.53
92319273.0,-5.29,-6.81,28.65
92321253.0,-3.94,-8.64,27.67
92323234.0,-4.55,-5.83,26.94
92325214.0,-4.07,-4.74,26.21
92327194.0,-4.55,-4.37,29.75
92329174.0,-3.33,-5.1,25.23
92331154.0,-3.94,-7.42,28.53
92333135.0,-6.26,-4.86,29.87
92335115.0,-2.36,-8.03,28.04
92337095.0,-2.72,-6.93,28.04
92339075.0,-1.5,-8.27,34.63
92341055.0,-6.63,-5.35,26.09
92343036.0,-4.07,-4.0,29.01
92345016.0,-3.46,-7.3,26.82
92346996.0,-6.75,-3.88,31.94
92348976.0,-4.19,-6.08,26.82
92350957.0,-2.11,-6.57,25.6
92352937.0,-2.85,-5.47,28.28
92354917.0,-1.87,-5.1,26.33
92356897.0,-3.58,-3.88,29.62
92358877.0,-3.58,-4.37,30.6
92360858.0,-1.63,-5.22,33.65
92362838.0,-1.38,-7.54,30.72
92364818.0,-2.11,-4.74,24.38
92366798.0,-2.36,-5.83,30.48
92368778.0,-3.7,-7.18,30.36
92370759.0,2.03,-6.93,27.67
92372739.0,-1.75,-5.35,24.26
92374719.0,-8.7,-9.49,25.48
92376699.0,-1.63,-2.54,23.65
92378679.0,-8.46,-8.76,22.79
92380660.0,-5.04,-9.37,30.11
92382640.0,-3.7,-8.88,32.19
92384620.0,-3.82,-6.57,27.67
92386600.0,-8.46,-5.96,30.72
92388580.0,-0.77,-7.91,22.79
92390561.0,-4.8,-6.2,29.01
92392541.0,0.57,-6.57,23.28
92394521.0,-5.04,-11.45,28.53
92396501.0,-3.82,-6.81,29.75
92398482.0,-5.04,-8.64,28.04
92400462.0,-2.11,-8.76,28.65
92402442.0,-0.28,-9.74,30.23
92404422.0,-3.58,-5.71,29.99
92406402.0,-1.38,-0.83,22.67
92408383.0,-3.82,-9.25,26.82
92410363.0,-5.65,-3.39,29.26
92412343.0,-6.51,-8.52,29.38
92414323.0,-6.02,-6.08,31.7
92416303.0,-0.53,-5.35,30.84
92418284.0,-6.02,-6.32,25.11
92420264.0,-4.31,-8.64,31.94
92422244.0,-4.07,-4.13,29.99
92424224.0,-2.72,-9.01,21.08
92426204.0,-3.94,-4.13,30.23
92428185.0,-5.53,-8.76,30.97
92430165.0,-6.14,-9.01,27.79
92432145.0,-1.5,-4.86,29.14
92434125.0,-5.77,-7.05,28.53
92436105.0,-2.11,-7.54,28.65
92438086.0,-9.31,-4.98,28.53
92440066.0,-4.68,-5.35,29.62
92442046.0,-5.41,-6.32,25.84
92444026.0,-1.38,-8.76,32.19
92446007.0,-4.19,-6.81,23.4
92447987.0,0.57,-7.05,26.57
92449967.0,-2.6,-8.88,32.43
